 51 2129.559803 1.147E-27 5.006E+01.05770.063 4467.61580.75-.001781              3              2                    R 10      47566310 8 5 5 1 8    23.0   21.0
 51 2131.631576 2.522E-19 2.104E+01.07120.077   23.06950.74-.002030              1              0                    P  3      47566310 8 5 5 1 1     5.0    7.0
 51 2131.679670 2.011E-23 3.114E+01.06770.074 2166.13050.74-.001780              2              1                    R  3      47566310 8 5 5 1 8     9.0    7.0
 51 2132.905128 1.024E-27 5.049E+01.05690.062 4509.10880.74-.001824              3              2                    R 11      47566310 8 5 5 1 8    25.0   23.0
 51 2135.313212 2.339E-23 3.202E+01.06510.071 2181.36920.74-.001736              2              1                    R  4      47566310 8 5 5 1 8    11.0    9.0
 51 2135.546180 1.782E-19 2.351E+01.07570.081   11.53500.75-.002660              1              0                    P  2      47566310 8 5 5 1 1     3.0    5.0
 51 2136.213692 8.921E-28 5.089E+01.05610.060 4554.36700.73-.001872              3              2                    R 12      47566310 8 5 5 1 8    27.0   25.0
 51 2138.911016 2.563E-23 3.269E+01.06320.069 2200.41640.74-.001710              2              1                    R  5      47566310 8 5 5 1 8    13.0   11.0
 51 2139.426073 9.268E-20 3.546E+01.08030.087    3.84500.76-.003010              1              0                    P  1      47566310 8 5 5 1 1     1.0    3.0
 51 2139.485346 7.583E-28 5.127E+01.05530.059 4603.38890.72-.001924              3              2                    R 13      47566310 8 5 5 1 8    29.0   27.0
 51 2142.472937 2.681E-23 3.322E+01.06180.068 2223.27140.75-.001700              2              1                    R  6      47566310 8 5 5 1 8    15.0   13.0
 51 2142.719945 6.298E-28 5.164E+01.05450.059 4656.17240.71-.001981              3              2                    R 14      47566310 8 5 5 1 8    31.0   29.0
 51 2145.917342 5.112E-28 5.199E+01.05380.058 4712.71560.70-.002040              3              2                    R 15      47566310 8 5 5 1 8    33.0   31.0
 51 2145.998825 2.697E-23 3.368E+01.06060.066 2249.93340.75-.001704              2              1                    R  7      47566310 8 5 5 1 8    17.0   15.0
 51 2147.081134 9.480E-20 1.195E+01.08030.087    0.00000.76-.002100              1              0                    R  0      47566310 8 5 5 1 1     3.0    1.0
 51 2149.077391 4.059E-28 5.233E+01.05310.057 4773.01610.69-.002101              3              2                    R 16      47566310 8 5 5 1 8    35.0   33.0
 51 2149.488536 2.621E-23 3.407E+01.05950.065 2280.40130.75-.001720              2              1                    R  8      47566310 8 5 5 1 8    19.0   17.0
 51 2150.856008 1.865E-19 1.442E+01.07570.081    3.84500.75-.002400              1              0                    R  1      47566310 8 5 5 1 1     5.0    3.0
